Sample	Chromosome	Start	End	Num_Probes	Segment_Mean
TCGA-AG-4008-01A-01D-1428-01	16	6235801	6279094	39	-0.3059
TCGA-AG-4008-01A-01D-1428-01	16	6425752	6523254	109	-1.6036
TCGA-AG-4008-01A-01D-1428-01	16	6530383	6557651	36	-0.6282
TCGA-AG-4008-01A-01D-1428-01	16	6559255	6588852	53	-0.2992
TCGA-AG-4008-01A-01D-1428-01	16	6590119	7366941	46	-0.7079
TCGA-AG-4008-01A-01D-1428-01	16	7367141	89379936	38016	0.0443
TCGA-AG-4008-01A-01D-1428-01	17	987221	21303007	9624	-0.4073
TCGA-AG-4008-01A-01D-1428-01	17	21305392	47475007	9556	0.0946
TCGA-AG-4008-01A-01D-1428-01	17	47477146	47477635	2	-1.3672
TCGA-AG-4008-01A-01D-1428-01	17	47480653	80917016	17756	0.0854
TCGA-AG-4008-01A-01D-1428-01	18	329586	77109240	42560	-0.4561
TCGA-AG-4008-01A-01D-1428-01	19	284018	28277499	8979	-0.1873
TCGA-AG-4008-01A-01D-1428-01	19	28278289	58878226	14924	0.0326
TCGA-AG-4008-01A-01D-1428-01	20	455764	15206141	8981	0.2347
TCGA-AG-4008-01A-01D-1428-01	20	15211398	40359519	13583	0.7075
TCGA-AG-4008-01A-01D-1428-01	20	40360023	40361295	7	0.1366
TCGA-AG-4008-01A-01D-1428-01	20	40361532	49159944	5755	0.7356
TCGA-AG-4008-01A-01D-1428-01	20	49162037	49162542	7	0.1778
TCGA-AG-4008-01A-01D-1428-01	20	49162577	62219837	8899	0.6929
TCGA-AG-4008-01A-01D-1428-01	21	15347621	47678774	20558	-0.1962
TCGA-AG-4008-01A-01D-1428-01	22	17423930	49331012	16911	-0.0308
TCGA-AG-4008-01A-01D-1428-01	23	3157107	25940771	9705	0.0218
TCGA-AG-4008-01A-01D-1428-01	23	25940991	25941259	2	-1.3788
TCGA-AG-4008-01A-01D-1428-01	23	25942067	154905589	53956	-6e-04
TCGA-AG-4015-10A-01D-1428-01	1	3218610	102862514	57500	0.0013
TCGA-AG-4015-10A-01D-1428-01	1	102862786	102862791	2	-1.9741
TCGA-AG-4015-10A-01D-1428-01	1	102862847	247813706	71430	0.0034
TCGA-AG-4015-10A-01D-1428-01	2	484222	242476062	131095	-0.0017
TCGA-AG-4015-10A-01D-1428-01	3	2212571	197538677	106231	7e-04
TCGA-AG-4015-10A-01D-1428-01	4	1053934	188763651	102584	1e-04
TCGA-AG-4015-10A-01D-1428-01	5	914233	5246360	2919	-0.0026
TCGA-AG-4015-10A-01D-1428-01	5	5247782	5247857	2	-1.3962
TCGA-AG-4015-10A-01D-1428-01	5	5248013	54801261	25843	-0.0011
TCGA-AG-4015-10A-01D-1428-01	5	54802370	54807120	5	-0.9163
TCGA-AG-4015-10A-01D-1428-01	5	54810274	180360469	71592	-0.0033
TCGA-AG-4015-10A-01D-1428-01	6	1014281	3450350	1799	-0.0121
TCGA-AG-4015-10A-01D-1428-01	6	3451953	3452245	2	-1.2313
TCGA-AG-4015-10A-01D-1428-01	6	3453019	6423816	2123	0.0053
TCGA-AG-4015-10A-01D-1428-01	6	6432364	6432964	4	-0.9377
TCGA-AG-4015-10A-01D-1428-01	6	6433651	53438899	27651	0.0014
TCGA-AG-4015-10A-01D-1428-01	6	53440185	53440956	2	-1.4193
TCGA-AG-4015-10A-01D-1428-01	6	53444786	78469455	11250	-0.0034
TCGA-AG-4015-10A-01D-1428-01	6	78470133	78470133	2	-2.1139
TCGA-AG-4015-10A-01D-1428-01	6	78470331	170903919	53518	-0.0013
TCGA-AG-4015-10A-01D-1428-01	7	705284	158385118	81209	3e-04
TCGA-AG-4015-10A-01D-1428-01	8	617667	145232496	81418	0.0012
TCGA-AG-4015-10A-01D-1428-01	9	789932	105118621	45906	0.0015
TCGA-AG-4015-10A-01D-1428-01	9	105122034	105129994	12	0.4506
TCGA-AG-4015-10A-01D-1428-01	9	105131391	140938752	22028	0.0032
TCGA-AG-4015-10A-01D-1428-01	10	415240	135225087	80750	6e-04
TCGA-AG-4015-10A-01D-1428-01	11	456120	87312781	46813	8e-04
TCGA-AG-4015-10A-01D-1428-01	11	87315442	87338746	12	-0.804
TCGA-AG-4015-10A-01D-1428-01	11	87361823	90675044	1783	0.0146
TCGA-AG-4015-10A-01D-1428-01	11	90675660	90675680	2	-1.3302
TCGA-AG-4015-10A-01D-1428-01	11	90675876	134142530	28502	0.0017
TCGA-AG-4015-10A-01D-1428-01	12	889902	133161346	73822	0.0017
TCGA-AG-4015-10A-01D-1428-01	13	19450806	114987458	56565	0.0018
TCGA-AG-4015-10A-01D-1428-01	14	20501368	105988038	49380	0.0028
TCGA-AG-4015-10A-01D-1428-01	15	23687685	92876076	39204	0.0052
TCGA-AG-4015-10A-01D-1428-01	15	92876467	92877139	2	-1.3772
TCGA-AG-4015-10A-01D-1428-01	15	92877490	101884307	5250	0.0063
TCGA-AG-4015-10A-01D-1428-01	16	653459	89379936	40738	0
TCGA-AG-4015-10A-01D-1428-01	17	987221	80917016	36934	0.0059
TCGA-AG-4015-10A-01D-1428-01	18	329586	77109240	42593	0.0021
TCGA-AG-4015-10A-01D-1428-01	19	284018	12486228	4307	0.0136
TCGA-AG-4015-10A-01D-1428-01	19	12488923	12491498	11	-0.7333
TCGA-AG-4015-10A-01D-1428-01	19	12499920	58878226	19586	0.0135
TCGA-AG-4015-10A-01D-1428-01	20	455764	62219837	37226	0.0012
TCGA-AG-4015-10A-01D-1428-01	21	15347621	47678774	20557	0.0039
TCGA-AG-4015-10A-01D-1428-01	22	17423930	31892175	5804	0.0036
TCGA-AG-4015-10A-01D-1428-01	22	31893613	31893731	2	-1.2699
TCGA-AG-4015-10A-01D-1428-01	22	31893796	49331012	11104	0.0041
TCGA-AG-4015-10A-01D-1428-01	23	3157107	13720418	3895	-0.002
TCGA-AG-4015-10A-01D-1428-01	23	13721378	13763605	21	-0.3545
TCGA-AG-4015-10A-01D-1428-01	23	13766163	154905589	59758	0.0031
TCGA-AG-4015-01A-01D-1428-01	1	3218610	33739240	15784	-0.3072
TCGA-AG-4015-01A-01D-1428-01	1	33740818	34048743	196	0.0935
TCGA-AG-4015-01A-01D-1428-01	1	34050672	36855694	1560	-0.33
TCGA-AG-4015-01A-01D-1428-01	1	36855957	45756627	4984	0.0876
TCGA-AG-4015-01A-01D-1428-01	1	45757211	46137659	174	-0.3024
TCGA-AG-4015-01A-01D-1428-01	1	46138336	46295225	50	0.0959
TCGA-AG-4015-01A-01D-1428-01	1	46297907	48745073	1307	-0.2547
TCGA-AG-4015-01A-01D-1428-01	1	48758316	48907886	54	0.1674
TCGA-AG-4015-01A-01D-1428-01	1	48910976	48916271	6	-0.3368
TCGA-AG-4015-01A-01D-1428-01	1	48920666	48941761	14	0.1448
TCGA-AG-4015-01A-01D-1428-01	1	48948077	48967856	7	-0.321
TCGA-AG-4015-01A-01D-1428-01	1	48974357	49319167	291	0.1118
TCGA-AG-4015-01A-01D-1428-01	1	49320527	53762781	1988	-0.2976
TCGA-AG-4015-01A-01D-1428-01	1	53762944	53881254	90	0.1155
TCGA-AG-4015-01A-01D-1428-01	1	53881608	58447074	3381	-0.3155
TCGA-AG-4015-01A-01D-1428-01	1	58448131	58755457	231	0.1124
TCGA-AG-4015-01A-01D-1428-01	1	58756566	64401947	3840	-0.2681
TCGA-AG-4015-01A-01D-1428-01	1	64404258	64663519	197	0.0909
TCGA-AG-4015-01A-01D-1428-01	1	64668566	65316137	494	-0.2851
TCGA-AG-4015-01A-01D-1428-01	1	65316227	66107743	548	0.1142
TCGA-AG-4015-01A-01D-1428-01	1	66114747	71774105	3626	-0.2731
TCGA-AG-4015-01A-01D-1428-01	1	71789889	71844108	33	0.0703
TCGA-AG-4015-01A-01D-1428-01	1	71845083	73209164	697	-0.3036
TCGA-AG-4015-01A-01D-1428-01	1	73221921	73748622	277	0.1192
TCGA-AG-4015-01A-01D-1428-01	1	73750928	75520600	924	-0.2842
TCGA-AG-4015-01A-01D-1428-01	1	75522150	76121738	351	0.1365
TCGA-AG-4015-01A-01D-1428-01	1	76124064	79962782	2205	-0.2819
TCGA-AG-4015-01A-01D-1428-01	1	79963071	83325913	2146	0.0766
TCGA-AG-4015-01A-01D-1428-01	1	83331812	84720604	833	-0.2601
TCGA-AG-4015-01A-01D-1428-01	1	84720870	84776025	45	0.1647
TCGA-AG-4015-01A-01D-1428-01	1	84776167	85436591	505	-0.2466
TCGA-AG-4015-01A-01D-1428-01	1	85439821	85672341	133	0.1325
TCGA-AG-4015-01A-01D-1428-01	1	85672749	85967977	209	-0.2392
TCGA-AG-4015-01A-01D-1428-01	1	85972024	86297572	200	0.1388
TCGA-AG-4015-01A-01D-1428-01	1	86301194	88252763	1260	-0.261
TCGA-AG-4015-01A-01D-1428-01	1	88253549	88253880	2	-1.671
TCGA-AG-4015-01A-01D-1428-01	1	88255522	91596338	2094	-0.2783
TCGA-AG-4015-01A-01D-1428-01	1	91599362	91851098	164	0.0775
TCGA-AG-4015-01A-01D-1428-01	1	91853970	92876924	557	-0.3037
TCGA-AG-4015-01A-01D-1428-01	1	92878941	92953478	48	0.0839
TCGA-AG-4015-01A-01D-1428-01	1	92954528	94077247	524	-0.268
TCGA-AG-4015-01A-01D-1428-01	1	94081407	94276079	133	0.1028
TCGA-AG-4015-01A-01D-1428-01	1	94281597	94988944	437	-0.2758
TCGA-AG-4015-01A-01D-1428-01	1	94989777	95276667	280	0.1775
TCGA-AG-4015-01A-01D-1428-01	1	95280897	97777794	1558	-0.2597
TCGA-AG-4015-01A-01D-1428-01	1	97777854	98255344	268	0.0567
TCGA-AG-4015-01A-01D-1428-01	1	98263127	100181472	1173	-0.2865
TCGA-AG-4015-01A-01D-1428-01	1	100182059	100190830	4	-1.1505
TCGA-AG-4015-01A-01D-1428-01	1	100190990	101447589	743	-0.2521
TCGA-AG-4015-01A-01D-1428-01	1	101455499	101593557	79	0.0933
TCGA-AG-4015-01A-01D-1428-01	1	101599654	104775597	1574	-0.2772
TCGA-AG-4015-01A-01D-1428-01	1	104775820	104776255	2	-1.6632
TCGA-AG-4015-01A-01D-1428-01	1	104779346	106564244	820	-0.2666
TCGA-AG-4015-01A-01D-1428-01	1	106566068	106599526	17	0.1062
TCGA-AG-4015-01A-01D-1428-01	1	106604659	109023423	1487	-0.2438
TCGA-AG-4015-01A-01D-1428-01	1	109024270	109612458	310	0.1336
TCGA-AG-4015-01A-01D-1428-01	1	109614948	109900486	107	-0.2483
TCGA-AG-4015-01A-01D-1428-01	1	109901823	109965646	36	0.1226
TCGA-AG-4015-01A-01D-1428-01	1	109968410	109995878	12	-0.2908
TCGA-AG-4015-01A-01D-1428-01	1	109997204	110531475	256	0.1193
TCGA-AG-4015-01A-01D-1428-01	1	110532605	110712046	115	-0.3115
TCGA-AG-4015-01A-01D-1428-01	1	110713909	111137811	333	0.103
TCGA-AG-4015-01A-01D-1428-01	1	111140585	113284976	1472	-0.3054
TCGA-AG-4015-01A-01D-1428-01	1	113295817	113538683	131	0.0893
TCGA-AG-4015-01A-01D-1428-01	1	113541760	117305492	2399	-0.2718
TCGA-AG-4015-01A-01D-1428-01	1	117308685	117555582	160	0.1149
TCGA-AG-4015-01A-01D-1428-01	1	117556522	149882014	1751	-0.2726
TCGA-AG-4015-01A-01D-1428-01	1	149884927	247813706	61223	0.1012
TCGA-AG-4015-01A-01D-1428-01	2	484222	103981601	54301	0.0862
TCGA-AG-4015-01A-01D-1428-01	2	103984910	103985377	2	-0.7579
TCGA-AG-4015-01A-01D-1428-01	2	103991217	242476062	76806	0.0933
TCGA-AG-4015-01A-01D-1428-01	3	2212571	29790421	16251	0.1074
TCGA-AG-4015-01A-01D-1428-01	3	29791640	29791698	2	-0.8711
TCGA-AG-4015-01A-01D-1428-01	3	29798434	61126821	17215	0.1081
TCGA-AG-4015-01A-01D-1428-01	3	61127205	61128017	3	-1.242
TCGA-AG-4015-01A-01D-1428-01	3	61130900	136132282	41402	0.1098
TCGA-AG-4015-01A-01D-1428-01	3	136132705	136132723	2	-1.296
TCGA-AG-4015-01A-01D-1428-01	3	136142419	145546245	4915	0.0977
TCGA-AG-4015-01A-01D-1428-01	3	145553175	145557030	2	-0.9235
TCGA-AG-4015-01A-01D-1428-01	3	145559423	197538677	26448	0.1173
TCGA-AG-4015-01A-01D-1428-01	4	1053934	11054542	5353	-0.3762
TCGA-AG-4015-01A-01D-1428-01	4	11054892	11054935	2	-1.3656
TCGA-AG-4015-01A-01D-1428-01	4	11056251	12927723	1364	-0.317
TCGA-AG-4015-01A-01D-1428-01	4	12928197	12939822	7	-0.8391
TCGA-AG-4015-01A-01D-1428-01	4	12940350	40219896	17288	-0.3321
TCGA-AG-4015-01A-01D-1428-01	4	40219956	40221621	3	-1.7679
TCGA-AG-4015-01A-01D-1428-01	4	40221675	106594168	34242	-0.3187
TCGA-AG-4015-01A-01D-1428-01	4	106594625	106595055	2	-2.3558
TCGA-AG-4015-01A-01D-1428-01	4	106599335	188763651	44270	-0.3179
TCGA-AG-4015-01A-01D-1428-01	5	914233	5799987	3354	-0.447
TCGA-AG-4015-01A-01D-1428-01	5	5800497	5800596	2	-2.0836
TCGA-AG-4015-01A-01D-1428-01	5	5802964	12571814	4827	-0.3769
TCGA-AG-4015-01A-01D-1428-01	5	12573329	12659256	52	-0.6588
TCGA-AG-4015-01A-01D-1428-01	5	12659630	54801261	20489	-0.356
TCGA-AG-4015-01A-01D-1428-01	5	54802370	54807120	5	-2.1273
TCGA-AG-4015-01A-01D-1428-01	5	54810274	57984391	2060	-0.3682
TCGA-AG-4015-01A-01D-1428-01	5	57984676	57986806	2	-2.1897
TCGA-AG-4015-01A-01D-1428-01	5	57989577	73161266	7722	-0.3467
TCGA-AG-4015-01A-01D-1428-01	5	73161354	73161558	2	-1.9381
TCGA-AG-4015-01A-01D-1428-01	5	73162575	75531432	1498	-0.3283
TCGA-AG-4015-01A-01D-1428-01	5	75531656	75538460	2	-2.1363
TCGA-AG-4015-01A-01D-1428-01	5	75539911	99683417	12414	-0.3444
TCGA-AG-4015-01A-01D-1428-01	5	99699931	99700252	2	-1.426
TCGA-AG-4015-01A-01D-1428-01	5	99703622	115825041	9059	-0.3436
TCGA-AG-4015-01A-01D-1428-01	5	115825268	115825312	2	-1.9381
TCGA-AG-4015-01A-01D-1428-01	5	115826299	127555435	6795	-0.3312
TCGA-AG-4015-01A-01D-1428-01	5	127556376	128104000	339	-0.9988
TCGA-AG-4015-01A-01D-1428-01	5	128105507	180360469	31639	-0.3634
TCGA-AG-4015-01A-01D-1428-01	6	1014281	1670732	555	0.1785
TCGA-AG-4015-01A-01D-1428-01	6	1684656	2225680	363	-0.2877
TCGA-AG-4015-01A-01D-1428-01	6	2230064	6423816	3009	0.1446
TCGA-AG-4015-01A-01D-1428-01	6	6432364	6433651	5	-0.6112
TCGA-AG-4015-01A-01D-1428-01	6	6433911	36310896	16978	0.1332
TCGA-AG-4015-01A-01D-1428-01	6	36311116	45780256	5999	0.4318
TCGA-AG-4015-01A-01D-1428-01	6	45782025	53438899	4670	0.1639
TCGA-AG-4015-01A-01D-1428-01	6	53440185	53440956	2	-0.8446
TCGA-AG-4015-01A-01D-1428-01	6	53444786	62234535	2280	0.1858
TCGA-AG-4015-01A-01D-1428-01	6	62234536	63228933	396	0.4273
TCGA-AG-4015-01A-01D-1428-01	6	63234380	170903919	62094	0.1117
TCGA-AG-4015-01A-01D-1428-01	7	705284	29927874	16089	0.7382
TCGA-AG-4015-01A-01D-1428-01	7	29935921	29937971	3	-0.3678
TCGA-AG-4015-01A-01D-1428-01	7	29941984	73094699	21471	0.709
TCGA-AG-4015-01A-01D-1428-01	7	73096655	75313287	507	0.0553
TCGA-AG-4015-01A-01D-1428-01	7	75317046	75317281	3	0.9525
TCGA-AG-4015-01A-01D-1428-01	7	75318980	158385118	43157	0.0956
TCGA-AG-4015-01A-01D-1428-01	8	617667	41319601	23780	-0.3786
TCGA-AG-4015-01A-01D-1428-01	8	41322336	70784790	14175	0.4022
TCGA-AG-4015-01A-01D-1428-01	8	70785476	70786890	2	-1.0968
TCGA-AG-4015-01A-01D-1428-01	8	70792702	70848698	34	0.2966
TCGA-AG-4015-01A-01D-1428-01	8	70857858	70871068	9	0.591
TCGA-AG-4015-01A-01D-1428-01	8	70881091	70897460	7	0.1519
TCGA-AG-4015-01A-01D-1428-01	8	70899946	70907589	5	0.6163
TCGA-AG-4015-01A-01D-1428-01	8	70908001	70954676	51	0.2697
TCGA-AG-4015-01A-01D-1428-01	8	70954705	70954834	3	-1.1592
TCGA-AG-4015-01A-01D-1428-01	8	70961161	82372756	6601	0.4318
TCGA-AG-4015-01A-01D-1428-01	8	82376013	83607783	630	0.1215
TCGA-AG-4015-01A-01D-1428-01	8	83608407	139112158	33655	0.4147
TCGA-AG-4015-01A-01D-1428-01	8	139112201	139112236	2	-0.764
TCGA-AG-4015-01A-01D-1428-01	8	139113885	145232496	2460	0.4049
TCGA-AG-4015-01A-01D-1428-01	9	789932	17942415	10365	0.6648
TCGA-AG-4015-01A-01D-1428-01	9	17945489	17955494	7	0.143
TCGA-AG-4015-01A-01D-1428-01	9	17955920	20795886	2326	0.7094
TCGA-AG-4015-01A-01D-1428-01	9	20796213	20799776	2	-0.2406
TCGA-AG-4015-01A-01D-1428-01	9	20801654	38747688	10621	0.6513
TCGA-AG-4015-01A-01D-1428-01	9	71039044	91681959	14353	0.0691
TCGA-AG-4015-01A-01D-1428-01	9	91686374	91690744	5	-0.6413
TCGA-AG-4015-01A-01D-1428-01	9	91691091	105118621	8233	0.0702
TCGA-AG-4015-01A-01D-1428-01	9	105122034	105129880	11	0.6382
TCGA-AG-4015-01A-01D-1428-01	9	105129994	140938752	22027	0.0694
TCGA-AG-4015-01A-01D-1428-01	10	415240	3691963	1735	0.3996
TCGA-AG-4015-01A-01D-1428-01	10	3692923	3742044	47	0.9035
TCGA-AG-4015-01A-01D-1428-01	10	3743084	39064000	24295	0.405
TCGA-AG-4015-01A-01D-1428-01	10	42947970	55533109	5524	-0.3556
TCGA-AG-4015-01A-01D-1428-01	10	55535920	55540047	3	-1.3871
TCGA-AG-4015-01A-01D-1428-01	10	55540207	73353569	10614	-0.3295
TCGA-AG-4015-01A-01D-1428-01	10	73354552	73628108	175	-1.1332
TCGA-AG-4015-01A-01D-1428-01	10	73628278	92160834	11513	-0.3475
TCGA-AG-4015-01A-01D-1428-01	10	92167505	92167756	3	-1.4736
TCGA-AG-4015-01A-01D-1428-01	10	92168061	106486094	8034	-0.3358
TCGA-AG-4015-01A-01D-1428-01	10	106488647	106585828	78	-0.9682
TCGA-AG-4015-01A-01D-1428-01	10	106588269	135225087	18703	-0.3647
TCGA-AG-4015-01A-01D-1428-01	11	456120	36155578	22995	0.0983
TCGA-AG-4015-01A-01D-1428-01	11	36155717	36155869	4	-0.5032
TCGA-AG-4015-01A-01D-1428-01	11	36157867	49520945	7244	0.0805
TCGA-AG-4015-01A-01D-1428-01	11	49521026	50051296	220	-0.281
TCGA-AG-4015-01A-01D-1428-01	11	50055330	79446566	11501	0.0907
TCGA-AG-4015-01A-01D-1428-01	11	79446643	79452344	6	0.5345
TCGA-AG-4015-01A-01D-1428-01	11	79452761	101684739	13842	0.0938
TCGA-AG-4015-01A-01D-1428-01	11	101685666	101685824	3	-0.4824
TCGA-AG-4015-01A-01D-1428-01	11	101687730	134142530	21303	0.0763
TCGA-AG-4015-01A-01D-1428-01	12	889902	2709880	754	-1.1037
TCGA-AG-4015-01A-01D-1428-01	12	2714787	3831993	684	-0.6787
TCGA-AG-4015-01A-01D-1428-01	12	3868309	4625591	581	-0.394
TCGA-AG-4015-01A-01D-1428-01	12	4627058	4667910	21	-0.0697
TCGA-AG-4015-01A-01D-1428-01	12	4671490	4768635	85	-0.3844
TCGA-AG-4015-01A-01D-1428-01	12	4768800	6214879	1271	-0.662
TCGA-AG-4015-01A-01D-1428-01	12	6219152	6417100	99	-1.0923
TCGA-AG-4015-01A-01D-1428-01	12	6426188	6832912	183	-0.5606
TCGA-AG-4015-01A-01D-1428-01	12	6833104	6854911	7	-1.4184
TCGA-AG-4015-01A-01D-1428-01	12	6856633	6872498	7	-0.6151
TCGA-AG-4015-01A-01D-1428-01	12	6872512	6935631	39	-1.1539
TCGA-AG-4015-01A-01D-1428-01	12	6942672	6985492	18	-0.6046
TCGA-AG-4015-01A-01D-1428-01	12	6987483	10470341	1400	-0.3343
TCGA-AG-4015-01A-01D-1428-01	12	10472013	11474657	399	-0.6204
TCGA-AG-4015-01A-01D-1428-01	12	11475443	11477123	2	-2.1442
TCGA-AG-4015-01A-01D-1428-01	12	11477351	11932298	308	-0.6133
TCGA-AG-4015-01A-01D-1428-01	12	11933793	11999076	92	-0.3095
TCGA-AG-4015-01A-01D-1428-01	12	11999425	12303101	266	-0.6049
TCGA-AG-4015-01A-01D-1428-01	12	12303819	27475851	9382	-0.9796
TCGA-AG-4015-01A-01D-1428-01	12	27476477	27784629	217	-0.6005
TCGA-AG-4015-01A-01D-1428-01	12	27784908	27829566	48	-0.2793
TCGA-AG-4015-01A-01D-1428-01	12	27832838	31038082	2168	-0.6236
TCGA-AG-4015-01A-01D-1428-01	12	31048578	31171312	119	-1.2183
TCGA-AG-4015-01A-01D-1428-01	12	31172897	31172983	2	-6.6809
TCGA-AG-4015-01A-01D-1428-01	12	31173408	32778913	884	-1.0271
TCGA-AG-4015-01A-01D-1428-01	12	32780496	32879346	58	-0.4307
TCGA-AG-4015-01A-01D-1428-01	12	32880289	46573316	4405	-0.0519
TCGA-AG-4015-01A-01D-1428-01	12	46574611	48350197	1020	-0.3176
TCGA-AG-4015-01A-01D-1428-01	12	48350913	48411827	43	-0.001
TCGA-AG-4015-01A-01D-1428-01	12	48420214	49355036	499	-0.3251
TCGA-AG-4015-01A-01D-1428-01	12	49357940	52176235	1322	-0.0112
TCGA-AG-4015-01A-01D-1428-01	12	52177640	52227498	30	-0.3367
TCGA-AG-4015-01A-01D-1428-01	12	52302443	53752692	862	-0.1008
TCGA-AG-4015-01A-01D-1428-01	12	53754721	53791988	13	-0.3309
TCGA-AG-4015-01A-01D-1428-01	12	53796322	53856026	24	-0.1247
TCGA-AG-4015-01A-01D-1428-01	12	53857109	53879737	14	0.203
TCGA-AG-4015-01A-01D-1428-01	12	53880653	53898580	7	0.5254
TCGA-AG-4015-01A-01D-1428-01	12	53901105	53952068	25	0.138
TCGA-AG-4015-01A-01D-1428-01	12	53957600	54629851	374	-0.3416
TCGA-AG-4015-01A-01D-1428-01	12	54630517	57048596	1269	-0.0872
TCGA-AG-4015-01A-01D-1428-01	12	57053553	57331370	167	-0.307
TCGA-AG-4015-01A-01D-1428-01	12	57331741	57730182	129	-0.0696
TCGA-AG-4015-01A-01D-1428-01	12	57732799	57763823	18	0.1965
TCGA-AG-4015-01A-01D-1428-01	12	57766392	58233585	221	-0.0862
TCGA-AG-4015-01A-01D-1428-01	12	58234262	62724863	2796	-0.3169
TCGA-AG-4015-01A-01D-1428-01	12	62724966	63139188	242	-0.0865
TCGA-AG-4015-01A-01D-1428-01	12	63141600	65516703	1369	-0.3063
TCGA-AG-4015-01A-01D-1428-01	12	65518447	67827359	1494	-0.048
TCGA-AG-4015-01A-01D-1428-01	12	67827394	70278138	1757	-0.3485
TCGA-AG-4015-01A-01D-1428-01	12	70280715	70519447	181	-0.0609
TCGA-AG-4015-01A-01D-1428-01	12	70526824	71871412	776	-0.2913
TCGA-AG-4015-01A-01D-1428-01	12	71871879	72074735	123	0.0475
TCGA-AG-4015-01A-01D-1428-01	12	72074978	77824326	3323	-0.3013
TCGA-AG-4015-01A-01D-1428-01	12	77824524	89766200	6968	-0.0813
TCGA-AG-4015-01A-01D-1428-01	12	89766406	93762041	2477	-0.3063
TCGA-AG-4015-01A-01D-1428-01	12	93776976	96590413	1972	0.014
TCGA-AG-4015-01A-01D-1428-01	12	96591289	99824412	2197	-0.343
TCGA-AG-4015-01A-01D-1428-01	12	99829080	102984781	1778	-0.033
TCGA-AG-4015-01A-01D-1428-01	12	102985242	103024509	33	-0.3751
TCGA-AG-4015-01A-01D-1428-01	12	103065094	103125461	51	-0.0862
TCGA-AG-4015-01A-01D-1428-01	12	103125738	107394063	3027	-0.3543
TCGA-AG-4015-01A-01D-1428-01	12	107400370	107585743	120	-0.1055
TCGA-AG-4015-01A-01D-1428-01	12	107588764	108874961	871	-0.4027
TCGA-AG-4015-01A-01D-1428-01	12	108876280	108945808	55	-0.0634
TCGA-AG-4015-01A-01D-1428-01	12	108946207	109542665	257	-0.3752
TCGA-AG-4015-01A-01D-1428-01	12	109543321	109886243	140	-0.151
TCGA-AG-4015-01A-01D-1428-01	12	109888779	110845376	472	-0.3299
TCGA-AG-4015-01A-01D-1428-01	12	110849017	110966330	41	-0.1285
TCGA-AG-4015-01A-01D-1428-01	12	110970104	111057715	32	-0.3318
TCGA-AG-4015-01A-01D-1428-01	12	111059578	112530106	631	-0.0737
TCGA-AG-4015-01A-01D-1428-01	12	112533271	112741343	85	-0.3626
TCGA-AG-4015-01A-01D-1428-01	12	112741848	114257208	1065	-0.0969
TCGA-AG-4015-01A-01D-1428-01	12	114559366	116387630	1490	-0.3636
TCGA-AG-4015-01A-01D-1428-01	12	116396113	116944537	330	-0.1282
TCGA-AG-4015-01A-01D-1428-01	12	116951069	117015396	39	0.1873
TCGA-AG-4015-01A-01D-1428-01	12	117017512	118473054	1002	-0.1152
TCGA-AG-4015-01A-01D-1428-01	12	118474289	118509191	28	-0.376
TCGA-AG-4015-01A-01D-1428-01	12	118509347	119647872	679	-0.0958
TCGA-AG-4015-01A-01D-1428-01	12	119647943	119994050	235	-0.4206
TCGA-AG-4015-01A-01D-1428-01	12	119994057	120292424	194	-0.0787
TCGA-AG-4015-01A-01D-1428-01	12	120295225	120452826	37	-0.4238
TCGA-AG-4015-01A-01D-1428-01	12	120459494	120547640	48	0.0712
TCGA-AG-4015-01A-01D-1428-01	12	120553466	122036610	763	-0.283
TCGA-AG-4015-01A-01D-1428-01	12	122037227	122253273	65	0.1531
TCGA-AG-4015-01A-01D-1428-01	12	122258773	123822241	616	-0.1058
TCGA-AG-4015-01A-01D-1428-01	12	123825193	124223844	111	0.1565
TCGA-AG-4015-01A-01D-1428-01	12	124224168	125056338	495	-0.1473
TCGA-AG-4015-01A-01D-1428-01	12	125059927	125141715	64	0.1913
TCGA-AG-4015-01A-01D-1428-01	12	125151503	125178819	33	-0.0324
TCGA-AG-4015-01A-01D-1428-01	12	125181917	125349140	132	-0.3488
TCGA-AG-4015-01A-01D-1428-01	12	125349751	125485381	74	-0.1057
TCGA-AG-4015-01A-01D-1428-01	12	125496759	125555462	39	-0.3613
TCGA-AG-4015-01A-01D-1428-01	12	125556278	126147208	398	-0.0645
TCGA-AG-4015-01A-01D-1428-01	12	126149546	126149641	2	-1.287
TCGA-AG-4015-01A-01D-1428-01	12	126150038	127371667	813	-0.0908
TCGA-AG-4015-01A-01D-1428-01	12	127373663	127375213	3	-0.9499
TCGA-AG-4015-01A-01D-1428-01	12	127376158	127612986	222	-0.0203
TCGA-AG-4015-01A-01D-1428-01	12	127613815	128191931	437	-0.4184
TCGA-AG-4015-01A-01D-1428-01	12	128192039	132570198	1478	0.0508
TCGA-AG-4015-01A-01D-1428-01	12	132574653	133161346	45	-0.3824
TCGA-AG-4015-01A-01D-1428-01	13	19450806	80399950	35153	0.6544
TCGA-AG-4015-01A-01D-1428-01	13	80403621	114987458	21420	0.0771
TCGA-AG-4015-01A-01D-1428-01	14	20501368	83636546	36018	-0.3393
TCGA-AG-4015-01A-01D-1428-01	14	83640727	83647756	4	-2.031
TCGA-AG-4015-01A-01D-1428-01	14	83647803	99649091	10429	-0.3653
